time,rpm,speed
245.6,0,28
245.7,0,28
245.8,0,28
245.9,0,28
246,0,28
246.1,0,28
246.2,0,28
246.3,0,28
246.4,0,28
246.5,0,28
246.6,0,28
246.7,0,28
246.8,0,28
246.9,0,27
247,0,27
247.1,0,28
247.2,0,28
247.3,0,28
247.4,0,28
247.5,0,28
247.6,0,28
247.7,0,28
247.8,0,27
247.9,0,27
248,0,27
248.1,0,27
248.2,0,27
248.3,0,27
248.4,0,27
248.5,0,27
248.6,0,27
248.7,0,27
248.8,0,27
248.9,0,27
249,0,27
249.1,0,27
249.2,0,27
249.3,0,27
249.4,0,27
249.5,0,27
249.6,0,27
249.7,0,27
249.8,0,27
249.9,0,26
250,0,26
250.1,0,27
250.2,0,27
250.3,0,27
250.4,0,27
250.5,0,27
250.6,0,27
250.7,0,27
250.8,0,27
250.9,0,27
251,0,27
251.1,0,27
251.2,0,27
251.3,0,27
251.4,0,27
251.5,0,27
251.6,0,26
251.7,0,26
251.8,0,26
251.9,0,26
252,0,26
252.1,0,26
252.2,0,26
252.3,0,26
252.4,0,26
252.5,0,26
252.6,0,26
252.7,0,26
252.8,0,26
252.9,0,26
253,0,26
253.1,0,26
253.2,0,26
253.3,0,26
253.4,0,26
253.5,0,26
253.6,0,26
253.7,0,25
253.8,0,25
253.9,0,26
254,0,26
254.1,0,26
254.2,0,26
254.3,0,25
254.4,0,25
254.5,0,25
254.6,0,26
254.7,0,26
254.8,0,26
254.9,0,26
255,0,26
255.1,0,26
255.2,0,26
255.3,0,26
255.4,0,26
255.5,0,26
255.6,0,26
255.7,0,25
255.8,0,25
255.9,0,25
256,0,25
256.1,0,25
256.2,0,25
256.3,0,25
256.4,0,25
256.5,0,25
256.6,0,25
256.7,0,25
256.8,0,25
256.9,0,25
257,0,25
257.1,0,25
257.2,0,25
257.3,0,25
257.4,0,25
257.5,0,25
257.6,0,25
257.7,0,25
257.8,0,25
257.9,0,25
258,0,25
258.1,0,25
258.2,0,25
258.3,0,25
258.4,0,25
258.5,0,25
258.6,0,25
258.7,0,25
258.8,0,25
258.9,0,25
259,0,25
259.1,0,25
259.2,0,25
259.3,0,25
259.4,0,25
259.5,0,24
259.6,0,24
259.7,0,24
259.8,0,24
259.9,0,24
260,0,24
260.1,0,24
260.2,0,24
260.3,0,24
260.4,0,24
260.5,0,24
260.6,0,24
260.7,0,24
260.8,0,24
260.9,0,24
261,0,24
261.1,0,24
261.2,0,24
261.3,0,24
261.4,0,24
261.5,0,24
261.6,0,24
261.7,0,24
261.8,0,24
261.9,0,24
262,0,24
262.1,0,24
262.2,0,24
262.3,0,24
262.4,0,24
262.5,0,24
262.6,0,24
262.7,0,24
262.8,0,24
262.9,0,24
263,0,24
263.1,0,24
263.2,0,24
263.3,0,24
263.4,0,24
263.5,0,24
263.6,0,24
263.7,0,23
263.8,0,23
263.9,0,23
264,0,23
264.1,0,23
264.2,0,23
264.3,0,23
264.4,0,23
264.5,0,23
264.6,0,23
264.7,0,23
264.8,0,23
264.9,0,23
265,0,23
265.1,0,23
265.2,0,23
265.3,0,23
265.4,0,23
265.5,0,23
265.6,0,23
265.7,0,23
265.8,0,23
265.9,0,23
266,0,23
266.1,0,23
266.2,0,23
266.3,0,23
266.4,0,23
266.5,0,23
266.6,0,23
266.7,0,23
266.8,0,23
266.9,0,23
267,0,23
267.1,0,23
267.2,0,23
267.3,0,23
267.4,0,23
267.5,0,23
267.6,0,23
267.7,0,23
267.8,0,23
267.9,0,23
268,0,23
268.1,0,23
268.2,0,23
268.3,0,23
268.4,0,23
268.5,0,23
268.6,0,23
268.7,0,23
268.8,0,23
268.9,0,23
269,0,23
269.1,0,23
269.2,0,23
269.3,0,23
269.4,0,23
269.5,0,23
269.6,0,23
269.7,0,23
269.8,0,23
269.9,0,23
270,0,23
270.1,0,23
270.2,0,22
270.3,0,22
270.4,0,22
270.5,0,22
270.6,0,22
270.7,0,22
270.8,0,22
270.9,0,22
271,0,22
271.1,0,22
271.2,0,22
271.3,0,22
271.4,0,22
271.5,0,22
271.6,0,22
271.7,0,22
271.8,0,22
271.9,0,22
272,0,22
272.1,0,22
272.2,0,22
272.3,0,22
272.4,0,22
272.5,0,22
272.6,0,22
272.7,0,22
272.8,0,22
272.9,0,22
273,0,22
273.1,0,22
273.2,0,22
273.3,0,22
273.4,0,22
273.5,0,22
273.6,0,22
273.7,0,22
273.8,0,22
273.9,0,22
274,0,22
274.1,0,22
274.2,0,22
274.3,0,22
274.4,120,22
274.5,120,21
274.6,120,21
274.7,120,21
274.8,120,21
274.9,120,21
275,120,21
275.1,120,21
275.2,120,21
275.3,1800,21
275.4,1800,22
275.5,1800,22
275.6,1800,23
275.7,1800,23
275.8,1800,23
275.9,1800,23
276,1800,25
276.1,1800,25
276.2,1800,25
276.3,3960,27
276.4,3960,28
276.5,3960,28
276.6,3960,30
276.7,3960,30
276.8,3960,31
276.9,3960,31
277,3960,31
277.1,3960,33
277.2,3960,33
277.3,3960,34
277.4,4200,35
277.5,4200,35
277.6,4200,35
277.7,4200,35
277.8,4200,35
277.9,4200,35
278,4200,35
278.1,4200,35
278.2,4200,35
278.3,720,35
278.4,720,35
278.5,720,35
278.6,720,35
278.7,720,35
278.8,720,35
278.9,720,35
279,720,35
279.1,720,35
279.2,720,35
279.3,240,35
279.4,240,35
279.5,240,35
279.6,240,35
279.7,240,34
279.8,240,35
279.9,240,35
280,240,34
280.1,240,34
280.2,240,34
280.3,0,34
280.4,0,34
280.5,0,34
280.6,0,34
280.7,0,34
280.8,0,34
280.9,0,34
281,0,34
281.1,0,34
281.2,0,34
281.3,0,34
281.4,0,34
281.5,0,34
281.6,0,34
281.7,0,34
281.8,0,34
281.9,0,34
282,0,34
282.1,0,34
282.2,0,34
282.3,0,34
282.4,0,34
282.5,0,34
282.6,0,34
282.7,0,33
282.8,0,33
282.9,0,33
283,0,33
283.1,0,33
283.2,0,33
283.3,0,33
283.4,0,33
283.5,0,33
283.6,0,33
283.7,0,33
283.8,0,33
283.9,0,33
284,0,33
284.1,0,32
284.2,0,33
284.3,0,33
284.4,0,33
284.5,0,33
284.6,0,33
284.7,0,32
284.8,0,33
284.9,0,33
285,0,33
285.1,0,33
285.2,0,33
285.3,0,33
285.4,0,32
285.5,0,32
285.6,0,32
285.7,0,32
285.8,0,32
285.9,0,32
286,0,32
286.1,0,32
286.2,0,32
286.3,0,32
286.4,0,32
286.5,0,32
286.6,0,32
286.7,0,32
286.8,0,32
286.9,0,32
287,0,31
287.1,0,31
287.2,0,32
287.3,0,32
287.4,0,32
287.5,0,32
287.6,0,32
287.7,0,32
287.8,0,32
287.9,0,32
288,0,32
288.1,0,32
288.2,0,32
288.3,0,32
288.4,0,32
288.5,0,32
288.6,0,32
288.7,0,32
288.8,0,31
288.9,0,31
289,0,31
289.1,0,31
289.2,0,31
289.3,0,31
289.4,0,31
289.5,0,31
289.6,0,31
289.7,0,31
289.8,0,31
289.9,0,31
290,0,31
290.1,0,31
290.2,0,31
290.3,0,31
290.4,0,31
290.5,0,31
290.6,0,31
290.7,0,31
290.8,0,31
290.9,0,31
291,0,31
291.1,0,15
291.2,0,15
291.3,0,31
291.4,0,31
291.5,0,31
291.6,0,30
291.7,0,30
291.8,0,30
291.9,0,30
292,0,30
292.1,0,15
292.2,0,15
292.3,0,30
292.4,0,30
292.5,0,30
292.6,0,30
292.7,0,30
292.8,0,30
292.9,0,30
293,0,14
293.1,0,30
293.2,0,30
293.3,0,30
293.4,0,30
293.5,0,30
293.6,0,30
293.7,0,30
293.8,0,30
293.9,0,30
294,0,30
294.1,0,30
294.2,0,30
294.3,0,30
294.4,0,30
294.5,0,30
294.6,0,30
294.7,0,30
294.8,0,30
294.9,0,29
295,0,29
295.1,0,30
295.2,0,30
295.3,0,30
295.4,0,29
295.5,0,29
295.6,0,29
295.7,0,29
295.8,0,29
295.9,0,29
296,0,29
296.1,0,29
296.2,0,29
296.3,0,29
296.4,0,29
296.5,0,29
296.6,0,29
296.7,0,29
296.8,0,29
296.9,0,29
297,0,29
297.1,0,29
297.2,0,29
297.3,0,29
297.4,0,29
297.5,0,29
297.6,0,29
297.7,0,29
297.8,0,29
297.9,0,29
298,0,29
298.1,0,29
298.2,0,29
298.3,0,29
298.4,0,29
298.5,0,29
298.6,0,29
298.7,0,29
298.8,0,29
298.9,0,29
299,0,29
299.1,0,29
299.2,0,29
299.3,0,29
299.4,0,29
299.5,0,29
299.6,0,28
299.7,0,28
299.8,0,28
299.9,0,28
300,0,28
300.1,0,28
300.2,0,28
300.3,0,28
300.4,0,28
300.5,0,28
300.6,0,28
300.7,0,28
300.8,0,28
300.9,0,28
301,0,28
301.1,0,28
301.2,0,28
301.3,0,28
301.4,0,28
301.5,0,28
301.6,0,28
301.7,0,28
301.8,0,28
301.9,0,28
302,0,28
302.1,0,28
302.2,0,28
302.3,0,28
302.4,0,28
302.5,0,28
302.6,0,28
302.7,0,28
302.8,0,28
302.9,0,28
303,0,28
303.1,0,28
303.2,0,28
303.3,0,28
303.4,0,28
303.5,0,28
303.6,0,28
303.7,0,27
303.8,0,27
303.9,0,27
304,0,28
304.1,0,27
304.2,0,27
304.3,0,27
304.4,0,27
304.5,0,27
304.6,0,27
304.7,0,27
304.8,0,27
304.9,0,27
305,0,27
305.1,0,27
305.2,0,27
305.3,0,27
305.4,0,27
305.5,0,27
305.6,0,27
305.7,0,27
305.8,0,27
305.9,0,27
306,0,27
306.1,0,27
306.2,0,27
306.3,0,27
306.4,0,27
306.5,0,27
306.6,0,27
306.7,0,27
306.8,0,27
306.9,0,27
307,0,27
307.1,0,27
307.2,0,27
307.3,0,27
307.4,0,27
307.5,0,26
307.6,0,26
307.7,0,26
307.8,0,27
307.9,0,27
308,0,27
308.1,0,27
308.2,0,27
308.3,0,27
308.4,0,27
308.5,0,27
308.6,0,27
308.7,0,26
308.8,0,26
308.9,0,26
309,0,26
309.1,0,26
309.2,0,25
309.3,0,25
309.4,0,26
309.5,0,26
309.6,0,26
309.7,0,26
309.8,0,26
309.9,0,26
310,0,26
310.1,0,26
310.2,0,26
310.3,0,26
310.4,0,26
310.5,0,26
310.6,0,26
310.7,0,26
310.8,0,26
310.9,0,26
311,0,26
311.1,0,26
311.2,0,26
311.3,0,26
311.4,0,26
311.5,0,26
311.6,0,26
311.7,0,26
311.8,0,26
311.9,0,26
312,0,26
312.1,0,26
312.2,0,26
312.3,0,26
312.4,0,26
312.5,0,26
312.6,0,26
312.7,0,26
312.8,0,26
312.9,0,26
313,0,26
313.1,0,26
313.2,0,26
313.3,0,26
313.4,0,25
313.5,0,25
313.6,0,25
313.7,0,25
313.8,0,25
313.9,0,25
314,0,25
314.1,0,25
314.2,0,25
314.3,0,25
314.4,0,25
314.5,0,25
314.6,0,25
314.7,0,25
314.8,0,25
314.9,0,25
315,0,25
315.1,0,25
315.2,0,25
315.3,0,25
315.4,0,25
315.5,0,25
315.6,0,25
315.7,0,25
315.8,0,25
315.9,0,25
316,0,25
316.1,0,25
316.2,0,25
316.3,0,25
316.4,0,25
316.5,0,25
316.6,0,25
316.7,0,25
316.8,0,25
316.9,0,25
317,0,25
317.1,0,25
317.2,0,25
317.3,0,25
317.4,0,25
317.5,0,25
317.6,0,25
317.7,0,25
317.8,0,25
317.9,0,24
318,0,24
318.1,0,24
318.2,0,24
318.3,0,24
318.4,0,24
318.5,0,24
318.6,0,24
318.7,0,24
318.8,0,24
318.9,0,24
319,0,24
319.1,0,24
319.2,0,24
319.3,0,24
319.4,0,24
319.5,0,24
319.6,0,24
319.7,0,24
319.8,0,24
319.9,0,24
320,0,24
320.1,0,24
320.2,0,24
320.3,0,24
320.4,0,24
320.5,0,24
320.6,0,24
320.7,0,24
320.8,0,24
320.9,0,24
321,0,23
321.1,0,23
321.2,0,23
321.3,0,24
321.4,0,24
321.5,0,24
321.6,0,23
321.7,0,23
321.8,0,23
321.9,0,23
322,0,23
322.1,0,23
322.2,0,23
322.3,0,23
322.4,0,23
322.5,0,23
322.6,0,23
322.7,0,23
322.8,0,23
322.9,0,23
323,0,23
323.1,0,23
323.2,0,23
323.3,0,23
323.4,0,23
323.5,0,23
323.6,0,23
323.7,0,23
323.8,0,23
323.9,0,23
324,0,23
324.1,0,23
324.2,0,23
324.3,0,23
324.4,0,23
324.5,0,23
324.6,0,23
324.7,0,23
324.8,0,23
324.9,0,22
325,0,22
325.1,0,22
325.2,0,22
325.3,0,22
325.4,0,22
325.5,0,22
325.6,0,22
325.7,0,22
325.8,0,22
325.9,0,22
326,0,22
326.1,0,22
326.2,0,22
326.3,0,22
326.4,0,22
326.5,0,22
326.6,0,22
326.7,0,22
326.8,0,22
326.9,0,22
327,0,22
327.1,0,22
327.2,0,22
327.3,0,22
327.4,0,22
327.5,0,22
327.6,0,22
327.7,0,22
327.8,0,22
327.9,0,22
328,0,22
328.1,0,22
328.2,0,22
328.3,0,22
328.4,0,22
328.5,0,22
328.6,0,22
328.7,0,22
328.8,0,22
328.9,0,22
329,0,22
329.1,0,22
329.2,0,22
329.3,0,22
329.4,0,22
329.5,0,22
329.6,0,22
329.7,0,22
329.8,0,22
329.9,0,22
330,0,22
330.1,0,22
330.2,0,21
330.3,0,21
330.4,0,21
330.5,0,21
330.6,0,21
330.7,0,21
330.8,0,22
330.9,0,22
331,0,22
331.1,0,22
331.2,0,22
331.3,0,22
331.4,0,10
331.5,0,10
331.6,0,10
331.7,0,22
331.8,0,22
331.9,0,21
332,0,21
332.1,0,21
332.2,0,21
332.3,0,21
332.4,0,21
332.5,0,21
332.6,0,21
332.7,0,21
332.8,0,17
332.9,0,17
333,0,17
333.1,0,17
333.2,0,17
333.3,0,17
333.4,0,17
333.5,0,17
333.6,0,17
333.7,0,17
333.8,0,17
333.9,0,17
334,0,17
334.1,0,17
334.2,0,17
334.3,0,17
334.4,0,17
334.5,0,16
334.6,0,16
334.7,0,16
334.8,0,16
334.9,0,16
335,0,16
335.1,0,16
335.2,0,16
335.3,0,16
335.4,0,16
335.5,0,16
335.6,0,16
335.7,0,16
335.8,0,16
335.9,0,16
336,0,16
336.1,0,16
336.2,0,16
336.3,0,16
336.4,0,16
336.5,0,16
336.6,0,16
336.7,0,16
336.8,0,16
336.9,0,16
337,0,16
337.1,0,16
337.2,0,16
337.3,0,16
337.4,0,16
337.5,0,16
337.6,0,16
337.7,0,16
337.8,0,16
337.9,0,16
338,0,16
338.1,0,16
338.2,0,16
338.3,0,16
338.4,0,16
338.5,0,16
338.6,0,16
338.7,0,16
338.8,0,15
338.9,0,15
339,0,15
339.1,0,15
339.2,0,15
339.3,0,15
339.4,0,15
339.5,0,15
339.6,0,15
339.7,0,15
339.8,0,15
339.9,0,15
340,0,15
340.1,0,15
340.2,0,15
340.3,0,15
340.4,0,15
340.5,0,15
340.6,0,15
340.7,0,15
340.8,0,15
340.9,0,15
341,0,15
341.1,0,15
341.2,0,15
341.3,0,15
341.4,0,15
341.5,0,15
341.6,0,15
341.7,0,15
341.8,0,15
341.9,0,15
342,0,15
342.1,0,15
342.2,0,15
342.3,0,15
342.4,0,15
342.5,840,15
342.6,840,15
342.7,840,15
342.8,840,15
342.9,840,15
343,840,15
343.1,840,15
343.2,840,15
343.3,840,15
343.4,3000,18
343.5,3000,18
343.6,3000,18
343.7,3000,20
343.8,3000,20
343.9,3000,23
344,3000,23
344.1,3000,23
344.2,3000,25
344.3,3000,25
344.4,3960,27
344.5,3960,27
344.6,3960,27
344.7,3960,29
344.8,3960,29
344.9,3960,30
345,3960,30
345.1,3960,30
345.2,3960,31
345.3,3960,31
345.4,3960,31
345.5,1920,31
345.6,1920,31
345.7,1920,31
345.8,1920,31
345.9,1920,31
346,1920,31
346.1,1920,31
346.2,1920,31
346.3,1920,31
346.4,480,31
346.5,480,30
346.6,480,30
346.7,480,30
346.8,480,30
346.9,480,30
347,480,15
347.1,480,15
347.2,480,15
347.3,480,30
347.4,0,30
347.5,0,30
347.6,0,30
347.7,0,30
347.8,0,30
347.9,0,30
348,0,30
348.1,0,30
348.2,0,30
348.3,0,30
348.4,0,30
348.5,0,30
348.6,0,30
348.7,0,30
348.8,0,30
348.9,0,30
349,0,30
349.1,0,30
349.2,0,30
349.3,0,29
349.4,0,29
349.5,0,29
349.6,0,29
349.7,0,29
349.8,0,29
349.9,0,29
350,0,29
350.1,0,29
350.2,0,29
350.3,0,29
350.4,0,29
350.5,0,29
350.6,0,29
350.7,0,29
350.8,0,29
350.9,0,29
351,0,29
351.1,0,29
351.2,0,29
351.3,0,29
351.4,0,29
351.5,0,29
351.6,0,29
351.7,0,29
351.8,0,28
351.9,0,28
352,0,28
352.1,0,28
352.2,0,28
352.3,0,28
352.4,0,28
352.5,0,28
352.6,0,28
352.7,0,28
352.8,0,28
352.9,0,28
353,0,28
353.1,0,28
353.2,0,28
353.3,0,28
353.4,0,28
353.5,0,28
353.6,0,28
353.7,0,28
353.8,0,28
353.9,0,28
354,0,28
354.1,0,28
354.2,0,28
354.3,0,28
354.4,0,28
354.5,0,28
354.6,0,28
354.7,0,28
354.8,0,28
354.9,0,27
355,0,27
355.1,0,27
355.2,0,27
355.3,0,27
355.4,0,27
355.5,0,27
355.6,0,27
355.7,0,27
355.8,0,27
355.9,0,27
356,0,27
356.1,0,27
356.2,0,27
356.3,0,27
356.4,0,27
356.5,0,27
356.6,0,27
356.7,0,27
356.8,0,27
356.9,0,27
357,0,27
357.1,0,27
357.2,0,27
357.3,0,27
357.4,0,27
357.5,0,27
357.6,0,26
357.7,0,26
357.8,0,26
357.9,0,26
358,0,26
358.1,0,26
358.2,0,26
358.3,0,26
358.4,0,26
358.5,0,26
358.6,0,26
358.7,0,26
358.8,0,26
358.9,0,26
359,0,26
359.1,0,26
359.2,0,26
359.3,0,26
359.4,0,26
359.5,0,26
359.6,0,26
359.7,0,26
359.8,0,26
359.9,0,25
360,0,25
360.1,0,25
360.2,0,25
360.3,0,25
360.4,0,25
360.5,0,25
360.6,0,25
360.7,0,25
360.8,0,25
360.9,0,25
361,0,25
361.1,0,25
361.2,0,25
361.3,0,25
361.4,0,25
361.5,0,25
361.6,0,25
361.7,0,25
361.8,0,25
361.9,0,25
362,0,25
362.1,0,25
362.2,0,25
362.3,0,25
362.4,0,25
362.5,0,25
362.6,0,25
362.7,0,25
362.8,0,25
362.9,0,25
363,0,25
363.1,0,25
363.2,0,25
363.3,0,24
363.4,0,24
363.5,0,24
363.6,0,24
363.7,0,24
363.8,0,24
363.9,0,24
364,0,24
364.1,0,24
364.2,0,24
364.3,0,24
364.4,0,24
364.5,0,24
364.6,0,24
364.7,0,24
364.8,0,24
364.9,0,24
365,0,24
365.1,0,24
365.2,0,24
365.3,0,24
365.4,0,24
365.5,0,24
365.6,0,24
365.7,0,24
365.8,0,24
365.9,0,24
366,0,23
366.1,0,23
366.2,0,23
366.3,0,23
366.4,0,23
366.5,0,23
366.6,0,23
366.7,0,23
366.8,0,23
366.9,0,23
367,0,23
367.1,0,23
367.2,0,23
367.3,0,23
367.4,0,23
367.5,0,23
367.6,0,23
367.7,0,23
367.8,0,23
367.9,0,23
368,0,23
368.1,0,23
368.2,0,23
368.3,0,23
368.4,0,23
368.5,0,23
368.6,0,23
368.7,0,23
368.8,0,23
368.9,0,23
369,0,23
369.1,0,23
369.2,0,23
369.3,0,23
369.4,0,22
369.5,0,22
369.6,0,22
369.7,0,22
369.8,0,22
369.9,0,22
370,0,22
370.1,0,22
370.2,0,22
370.3,0,22
370.4,0,22
370.5,0,22
370.6,0,22
370.7,0,22
370.8,0,22
370.9,0,22
371,0,22
371.1,0,22
371.2,0,22
371.3,0,22
371.4,0,22
371.5,0,22
371.6,0,22
371.7,0,22
371.8,0,22
371.9,0,22
372,0,22
372.1,0,22
372.2,0,22
372.3,0,22
372.4,0,22
372.5,0,21
372.6,0,21
372.7,0,21
372.8,0,21
372.9,0,21
373,0,21
373.1,0,21
373.2,0,21
373.3,0,21
373.4,0,21
373.5,0,21
373.6,0,21
373.7,0,21
373.8,0,21
373.9,0,21
374,0,21
374.1,0,21
374.2,0,21
374.3,0,21
374.4,0,21
374.5,0,21
374.6,0,21
374.7,0,21
374.8,0,21
374.9,0,21
375,0,21
375.1,0,21
375.2,0,20
375.3,960,20
375.4,960,20
375.5,960,20
375.6,960,20
375.7,960,20
375.8,960,20
375.9,960,21
376,960,21
376.1,960,21
376.2,960,23
376.3,3480,23
376.4,3480,25
376.5,3480,25
376.6,3480,27
376.7,3480,27
376.8,3480,27
376.9,3480,29
377,3480,29
377.1,3480,30
377.2,3480,30
377.3,3360,31
377.4,3360,31
377.5,3360,31
377.6,3360,31
377.7,3360,31
377.8,3360,31
377.9,3360,31
378,3360,31
378.1,3360,31
378.2,3360,31
378.3,720,31
378.4,720,31
378.5,720,31
378.6,720,31
378.7,720,31
378.8,720,30
378.9,720,30
379,720,30
379.1,720,30
379.2,720,30
379.3,120,15
379.4,120,15
379.5,120,15
379.6,120,31
379.7,120,31
379.8,120,30
379.9,120,30
380,120,30
380.1,120,30
380.2,120,30
380.3,0,30
380.4,0,30
380.5,0,30
380.6,0,30
380.7,0,30
380.8,0,30
380.9,0,30
381,0,30
381.1,0,30
381.2,0,30
381.3,0,30
381.4,0,30
381.5,0,30
381.6,0,30
381.7,0,30
381.8,0,29
381.9,0,30
382,0,30
382.1,0,30
382.2,0,30
382.3,0,30
382.4,0,30
382.5,0,30
382.6,0,30
382.7,0,30
382.8,0,29
382.9,0,29
383,0,29
383.1,0,29
383.2,0,29
383.3,0,29
383.4,0,29
383.5,0,29
383.6,0,29
383.7,0,29
383.8,0,29
383.9,0,29
384,0,29
384.1,0,29
384.2,0,14
384.3,0,14
384.4,0,29
384.5,0,29
384.6,0,28
384.7,0,28
384.8,0,28
384.9,0,28
385,0,28
385.1,0,28
385.2,0,28
385.3,0,28
385.4,0,28
385.5,0,28
385.6,0,28
385.7,0,28
385.8,0,28
385.9,0,28
386,0,28
386.1,0,27
386.2,0,28
386.3,0,28
386.4,0,28
386.5,0,28
386.6,0,28
386.7,0,27
386.8,0,27
386.9,0,27
387,0,27
387.1,0,27
387.2,0,28
387.3,0,28
387.4,0,28
387.5,0,28
387.6,0,28
387.7,0,28
387.8,0,28
387.9,0,28
388,0,28
388.1,0,27
388.2,0,27
388.3,0,27
388.4,0,27
388.5,0,27
388.6,0,27
388.7,0,27
388.8,0,27
388.9,0,27
389,0,27
389.1,0,27
389.2,0,27
389.3,0,27
389.4,0,27
389.5,0,27
389.6,0,27
389.7,0,27
389.8,0,27
389.9,0,27
390,0,27
390.1,0,27
390.2,0,27
390.3,0,27
390.4,0,27
390.5,0,26
390.6,0,26
390.7,0,26
390.8,0,26
390.9,0,25
391,0,25
391.1,0,25
391.2,0,26
391.3,0,26
391.4,0,26
391.5,0,26
391.6,0,26
391.7,0,26
391.8,0,26
391.9,0,26
392,0,26
392.1,0,26
392.2,0,26
392.3,0,26
392.4,0,26
392.5,0,26
392.6,0,26
392.7,0,26
392.8,0,26
392.9,0,26
393,0,26
393.1,0,26
393.2,0,26
393.3,0,26
393.4,0,26
393.5,0,26
393.6,0,26
393.7,0,25
393.8,0,25
393.9,0,25
394,0,25
394.1,0,25
394.2,0,25
394.3,0,25
394.4,0,25
394.5,0,25
394.6,0,25
394.7,0,25
394.8,0,25
394.9,0,25
395,0,25
395.1,0,25
395.2,0,24
395.3,0,24
395.4,0,24
395.5,0,24
395.6,0,25
395.7,0,25
395.8,0,25
395.9,0,25
396,0,25
396.1,0,25
396.2,0,12
396.3,0,12
396.4,0,12
396.5,0,25
396.6,0,25
396.7,0,25
396.8,0,25
396.9,0,25
397,0,24
397.1,0,24
397.2,0,24
397.3,0,24
397.4,0,24
397.5,0,24
397.6,0,24
397.7,0,24
397.8,0,24
397.9,0,12
398,0,12
398.1,0,24
398.2,0,24
398.3,0,24
398.4,0,24
398.5,0,24
398.6,0,24
398.7,0,24
398.8,0,24
398.9,0,24
399,0,24
399.1,0,24
399.2,0,24
399.3,0,24
399.4,0,24
399.5,0,24
399.6,0,24
399.7,0,24
399.8,0,24
399.9,0,24
400,0,24
400.1,0,24
400.2,0,24
400.3,0,24
400.4,0,24
400.5,0,24
400.6,0,24
400.7,0,24
400.8,0,23
400.9,0,23
401,0,23
401.1,0,23
401.2,0,23
401.3,0,23
401.4,0,23
401.5,0,23
401.6,0,11
401.7,0,11
401.8,0,23
401.9,0,23
402,0,23
402.1,0,23
402.2,0,23
402.3,0,23
402.4,0,23
402.5,0,23
402.6,0,23
402.7,0,23
402.8,0,23
402.9,0,23
403,0,23
403.1,0,23
403.2,0,23
403.3,0,23
403.4,0,23
403.5,0,23
403.6,0,23
403.7,0,23
403.8,0,22
403.9,0,22
404,0,22
404.1,0,22
404.2,0,22
404.3,0,22
404.4,0,22
404.5,0,22
404.6,0,22
404.7,0,22
404.8,0,22
404.9,0,22
405,0,22
405.1,0,22
405.2,0,22
405.3,0,22
405.4,0,22
405.5,0,22
405.6,0,22
405.7,0,22
405.8,0,22
405.9,0,22
406,0,22
406.1,0,22
406.2,0,22
406.3,0,22
406.4,0,22
406.5,0,22
406.6,0,22
406.7,0,22
406.8,0,21
406.9,0,21
407,0,21
407.1,0,21
407.2,0,21
407.3,0,21
407.4,0,21
407.5,0,21
407.6,0,21
407.7,0,21
407.8,0,21
407.9,0,21
408,0,21
408.1,0,21
408.2,0,21
408.3,0,21
408.4,0,21
408.5,0,21
408.6,0,21
408.7,0,21
408.8,0,21
408.9,0,21
409,0,21
409.1,0,21
409.2,0,21
409.3,0,21
409.4,0,21
409.5,0,21
409.6,0,21
409.7,0,21
409.8,0,21
409.9,0,21
410,0,21
410.1,0,21
410.2,0,21
410.3,0,21
410.4,0,21
410.5,0,21
410.6,0,21
410.7,0,21
410.8,0,21
410.9,0,21
411,0,21
411.1,0,21
411.2,0,21
411.3,0,21
411.4,0,21
411.5,0,21
411.6,0,21
411.7,0,21
411.8,0,21
411.9,0,21
412,0,20
412.1,0,20
412.2,0,20
412.3,0,20
412.4,0,20
412.5,0,20
412.6,0,20
412.7,0,20
412.8,0,20
412.9,0,20
413,0,20
413.1,0,20
413.2,0,20
413.3,0,20
413.4,0,20
413.5,0,20
413.6,0,20
413.7,0,20
413.8,0,20
413.9,0,19
414,0,19
414.1,0,20
414.2,0,20
414.3,0,20
414.4,0,20
414.5,0,19
414.6,0,19
414.7,0,19
414.8,0,19
414.9,0,19
415,0,19
415.1,0,20
415.2,0,20
415.3,0,20
415.4,0,20
415.5,0,20
415.6,0,20
415.7,0,20
415.8,0,19
415.9,0,19
416,0,19
416.1,0,19
416.2,0,19
416.3,0,19
416.4,0,19
416.5,0,19
416.6,0,19
416.7,0,19
416.8,0,19
416.9,0,19
417,0,19
417.1,0,19
417.2,0,19
417.3,0,19
417.4,0,19
417.5,0,19
417.6,0,19
417.7,0,19
417.8,0,19
417.9,0,19
418,0,19
418.1,0,19
418.2,0,19
418.3,0,19
418.4,0,19
418.5,0,19
418.6,0,19
418.7,0,19
418.8,0,19
418.9,0,19
419,0,19
419.1,0,19
419.2,0,19
419.3,0,19
419.4,0,19
419.5,0,19
419.6,0,19
419.7,0,19
419.8,0,19
419.9,0,19
420,0,19
420.1,0,18
420.2,0,18
420.3,0,18
420.4,0,18
420.5,0,18
420.6,0,18
420.7,0,18
420.8,0,18
420.9,0,18
421,0,18
421.1,0,18
421.2,0,18
421.3,0,18
421.4,0,18
421.5,0,18
421.6,0,18
421.7,0,18
421.8,0,18
421.9,0,18
422,0,18
422.1,0,18
422.2,0,18
422.3,0,18
422.4,0,18
422.5,0,18
422.6,0,18
422.7,0,18
422.8,0,18
422.9,0,17
423,0,17
423.1,0,17
423.2,0,17
423.3,0,18
423.4,0,18
423.5,0,18
423.6,0,18
423.7,0,18
423.8,0,18
