time,rpm,speed
177.6,0,26
177.7,0,26
177.8,0,26
177.9,0,26
178,0,26
178.1,0,26
178.2,0,26
178.3,0,26
178.4,0,26
178.5,0,26
178.6,0,26
178.7,0,26
178.8,0,26
178.9,0,26
179,0,26
179.1,0,26
179.2,0,26
179.3,0,26
179.4,0,26
179.5,0,26
179.6,0,26
179.7,0,26
179.8,0,26
179.9,0,26
180,0,26
180.1,0,26
180.2,0,26
180.3,0,26
180.4,0,26
180.5,0,26
180.6,0,26
180.7,0,25
180.8,0,25
180.9,0,25
181,0,25
181.1,0,25
181.2,0,25
181.3,0,25
181.4,0,25
181.5,0,25
181.6,0,25
181.7,0,25
181.8,0,25
181.9,0,25
182,0,25
182.1,0,25
182.2,0,25
182.3,0,25
182.4,0,25
182.5,0,25
182.6,0,25
182.7,0,25
182.8,0,25
182.9,0,25
183,0,12
183.1,0,12
183.2,0,25
183.3,0,25
183.4,0,25
183.5,0,25
183.6,0,25
183.7,0,25
183.8,0,25
183.9,0,24
184,0,24
184.1,0,24
184.2,0,24
184.3,0,24
184.4,0,24
184.5,0,24
184.6,0,24
184.7,0,24
184.8,0,24
184.9,0,24
185,0,24
185.1,0,24
185.2,0,24
185.3,0,24
185.4,0,24
185.5,0,24
185.6,0,24
185.7,0,23
185.8,0,23
185.9,0,24
186,0,24
186.1,0,24
186.2,0,24
186.3,0,24
186.4,0,23
186.5,0,23
186.6,0,23
186.7,0,24
186.8,0,24
186.9,0,24
187,0,24
187.1,0,24
187.2,0,24
187.3,0,24
187.4,0,24
187.5,0,24
187.6,0,24
187.7,0,24
187.8,0,24
187.9,0,24
188,0,23
188.1,0,23
188.2,0,23
188.3,0,23
188.4,0,23
188.5,0,23
188.6,0,23
188.7,0,23
188.8,0,23
188.9,0,23
189,0,23
189.1,0,23
189.2,0,22
189.3,0,22
189.4,0,23
189.5,0,23
189.6,0,23
189.7,0,23
189.8,0,23
189.9,0,23
190,0,22
190.1,0,22
190.2,0,22
190.3,0,23
190.4,0,23
190.5,0,23
190.6,0,23
190.7,0,23
190.8,0,23
190.9,0,23
191,0,23
191.1,0,23
191.2,0,22
191.3,0,22
191.4,0,22
191.5,0,22
191.6,0,22
191.7,0,22
191.8,0,22
191.9,0,22
192,0,22
192.1,0,22
192.2,0,22
192.3,0,22
192.4,0,22
192.5,0,22
192.6,0,22
192.7,0,22
192.8,0,22
192.9,0,22
193,0,22
193.1,0,22
193.2,0,22
193.3,0,22
193.4,0,22
193.5,0,22
193.6,0,22
193.7,0,22
193.8,0,22
193.9,0,22
194,0,22
194.1,0,22
194.2,0,22
194.3,0,22
194.4,0,22
194.5,0,22
194.6,0,22
194.7,0,22
194.8,0,22
194.9,0,21
195,0,21
195.1,0,21
195.2,0,21
195.3,0,21
195.4,0,21
195.5,0,21
195.6,0,21
195.7,0,21
195.8,0,21
195.9,0,21
196,0,21
196.1,0,21
196.2,0,21
196.3,0,21
196.4,0,21
196.5,0,21
196.6,0,21
196.7,0,10
196.8,0,10
196.9,0,10
197,0,10
197.1,0,21
197.2,0,21
197.3,0,21
197.4,0,21
197.5,0,21
197.6,0,21
197.7,0,21
197.8,0,21
197.9,0,21
198,0,21
198.1,0,21
198.2,0,21
198.3,0,21
198.4,0,21
198.5,0,21
198.6,0,21
198.7,0,21
198.8,0,21
198.9,0,21
199,0,21
199.1,0,20
199.2,0,20
199.3,0,20
199.4,0,20
199.5,0,20
199.6,0,20
199.7,0,20
199.8,0,20
199.9,0,20
200,0,20
200.1,0,20
200.2,0,20
200.3,0,20
200.4,0,20
200.5,0,20
200.6,0,20
200.7,0,20
200.8,0,20
200.9,0,20
201,0,20
201.1,0,20
201.2,0,20
201.3,0,20
201.4,0,20
201.5,0,20
201.6,0,20
201.7,0,19
201.8,0,19
201.9,0,19
202,0,19
202.1,0,19
202.2,0,19
202.3,0,19
202.4,0,9
202.5,0,9
202.6,0,20
202.7,0,20
202.8,0,20
202.9,0,19
203,0,19
203.1,0,19
203.2,0,19
203.3,0,19
203.4,0,19
203.5,0,19
203.6,0,19
203.7,0,19
203.8,0,19
203.9,0,19
204,0,19
204.1,0,19
204.2,0,19
204.3,0,19
204.4,0,19
204.5,0,19
204.6,0,19
204.7,0,19
204.8,0,19
204.9,0,19
205,0,19
205.1,0,19
205.2,0,19
205.3,0,19
205.4,0,19
205.5,0,19
205.6,0,19
205.7,0,19
205.8,0,19
205.9,0,19
206,0,19
206.1,0,19
206.2,0,19
206.3,0,19
206.4,0,19
206.5,0,19
206.6,0,19
206.7,0,19
206.8,0,19
206.9,0,19
207,0,19
207.1,0,19
207.2,0,19
207.3,0,19
207.4,0,18
207.5,0,18
207.6,0,18
207.7,0,18
207.8,0,18
207.9,0,18
208,0,18
208.1,0,18
208.2,0,18
208.3,0,18
208.4,0,18
208.5,0,18
208.6,0,18
208.7,0,18
208.8,0,18
208.9,0,18
209,0,18
209.1,0,18
209.2,0,18
209.3,0,18
209.4,0,17
209.5,0,17
209.6,0,17
209.7,0,17
209.8,0,18
209.9,0,18
210,0,18
210.1,0,18
210.2,0,18
210.3,0,18
210.4,0,18
210.5,0,18
210.6,0,18
210.7,0,18
210.8,0,18
210.9,0,18
211,0,18
211.1,0,18
211.2,0,18
211.3,0,18
211.4,0,18
211.5,0,18
211.6,0,18
211.7,0,18
211.8,0,18
211.9,0,18
212,0,18
212.1,0,18
212.2,0,18
212.3,0,18
212.4,0,18
212.5,0,18
212.6,0,18
212.7,0,18
212.8,0,18
212.9,0,18
213,0,18
213.1,0,18
213.2,0,18
213.3,0,18
213.4,0,17
213.5,0,17
213.6,0,17
213.7,0,17
213.8,0,17
213.9,0,17
214,0,17
214.1,0,17
214.2,0,17
214.3,0,17
214.4,0,17
214.5,0,17
214.6,0,17
214.7,0,17
214.8,0,17
214.9,0,17
215,0,17
215.1,0,17
215.2,0,17
215.3,0,17
215.4,0,17
215.5,0,17
215.6,0,17
215.7,0,17
215.8,0,17
215.9,0,17
216,0,17
216.1,0,17
216.2,0,17
216.3,0,17
216.4,0,17
216.5,0,17
216.6,0,17
216.7,0,17
216.8,0,17
216.9,0,17
217,0,17
217.1,0,17
217.2,0,17
217.3,0,17
217.4,0,17
217.5,0,17
217.6,0,17
217.7,0,17
217.8,0,17
217.9,0,17
218,0,17
218.1,0,17
218.2,0,17
218.3,0,17
218.4,0,17
218.5,0,17
218.6,0,17
218.7,0,17
218.8,0,17
218.9,0,17
219,0,16
219.1,0,16
219.2,0,16
219.3,0,16
219.4,0,16
219.5,0,16
219.6,0,16
219.7,0,16
219.8,0,16
219.9,0,16
220,0,16
220.1,0,16
220.2,0,16
220.3,0,16
220.4,0,16
220.5,0,16
220.6,0,16
220.7,0,16
220.8,0,16
220.9,0,16
221,0,16
221.1,0,16
221.2,0,16
221.3,0,16
221.4,0,16
221.5,0,16
221.6,0,16
221.7,0,16
221.8,0,16
221.9,0,16
222,0,16
222.1,0,16
222.2,0,16
222.3,0,16
222.4,0,16
222.5,0,16
222.6,0,16
222.7,0,16
222.8,0,16
222.9,0,15
223,0,15
223.1,0,15
223.2,0,15
223.3,0,15
223.4,0,15
223.5,0,15
223.6,0,15
223.7,0,15
223.8,0,15
223.9,0,15
224,0,15
224.1,0,15
224.2,0,15
224.3,0,15
224.4,0,15
224.5,0,15
224.6,0,15
224.7,0,15
224.8,0,15
224.9,0,15
225,0,15
225.1,0,15
225.2,0,15
225.3,0,15
225.4,0,15
225.5,0,15
225.6,0,15
225.7,0,15
225.8,0,15
225.9,0,15
226,0,15
226.1,0,15
226.2,0,15
226.3,0,15
226.4,0,15
226.5,0,15
226.6,0,15
226.7,0,15
226.8,0,15
226.9,0,15
227,0,15
227.1,0,15
227.2,0,16
227.3,0,16
227.4,0,16
227.5,0,15
227.6,0,15
227.7,0,15
227.8,0,15
227.9,0,15
228,0,15
228.1,0,15
228.2,0,15
228.3,0,15
228.4,0,15
228.5,0,15
228.6,0,15
228.7,0,15
228.8,0,15
228.9,0,15
229,0,15
229.1,0,15
229.2,0,15
229.3,0,15
229.4,0,15
229.5,0,15
229.6,0,15
229.7,0,15
229.8,0,15
229.9,0,15
230,0,15
230.1,0,14
230.2,0,14
230.3,0,14
230.4,0,14
230.5,0,14
230.6,0,14
230.7,0,14
230.8,0,14
230.9,0,14
231,0,14
231.1,0,14
231.2,0,14
231.3,0,14
231.4,0,14
231.5,0,14
231.6,0,14
231.7,0,14
231.8,0,14
231.9,0,14
232,0,14
232.1,0,14
232.2,0,14
232.3,0,14
232.4,0,14
232.5,0,14
232.6,0,14
232.7,0,14
232.8,0,14
232.9,0,14
233,0,14
233.1,0,14
233.2,0,14
233.3,1200,14
233.4,1200,14
233.5,1200,14
233.6,1200,14
233.7,1200,14
233.8,1200,14
233.9,1200,17
234,1200,17
234.1,1200,17
234.2,1200,17
234.3,3240,19
234.4,3240,19
234.5,3240,19
234.6,3240,19
234.7,3240,21
234.8,3240,21
234.9,3240,23
235,3240,23
235.1,3240,25
235.2,3720,25
235.3,3720,25
235.4,3720,27
235.5,3720,27
235.6,3720,28
235.7,3720,28
235.8,3720,28
235.9,3720,28
236,3720,28
236.1,3720,28
236.2,720,28
236.3,720,27
236.4,720,27
236.5,720,28
236.6,720,28
236.7,720,28
236.8,720,28
236.9,720,28
237,720,28
237.1,720,28
237.2,720,28
237.3,240,28
237.4,240,28
237.5,240,28
237.6,240,28
237.7,240,28
237.8,240,28
237.9,240,28
238,240,28
238.1,240,28
238.2,240,28
238.3,0,28
238.4,0,28
238.5,0,28
238.6,0,28
238.7,0,28
238.8,0,28
238.9,0,28
239,0,28
239.1,0,28
239.2,0,28
239.3,0,28
239.4,0,28
239.5,0,28
239.6,0,28
239.7,0,28
239.8,0,27
239.9,0,27
240,0,27
240.1,0,27
240.2,0,27
240.3,0,27
240.4,0,27
240.5,0,27
240.6,0,27
240.7,0,27
240.8,0,27
240.9,0,27
241,0,27
241.1,0,27
241.2,0,27
241.3,0,27
241.4,0,27
241.5,0,27
241.6,0,27
241.7,0,27
241.8,0,27
241.9,0,27
242,0,27
242.1,0,27
242.2,0,27
242.3,0,27
242.4,0,27
242.5,0,27
242.6,0,26
242.7,0,26
242.8,0,26
242.9,0,26
243,0,26
243.1,0,26
243.2,0,26
243.3,0,26
243.4,0,26
243.5,0,26
243.6,0,26
243.7,0,26
243.8,0,26
243.9,0,26
244,0,26
244.1,0,26
244.2,0,26
244.3,0,26
244.4,0,26
244.5,0,26
244.6,0,26
244.7,0,26
244.8,0,26
244.9,0,26
245,0,26
245.1,0,26
245.2,0,26
245.3,0,26
245.4,0,26
245.5,0,26
245.6,0,26
245.7,0,26
245.8,0,26
245.9,0,26
246,0,26
246.1,0,25
246.2,0,25
246.3,0,25
246.4,0,25
246.5,0,25
246.6,0,25
246.7,0,25
246.8,0,25
246.9,0,25
247,0,25
247.1,0,25
247.2,0,25
247.3,0,25
247.4,0,25
247.5,0,25
247.6,0,25
247.7,0,25
247.8,0,25
247.9,0,24
248,0,24
248.1,0,25
248.2,0,25
248.3,0,25
248.4,0,25
248.5,0,25
248.6,0,25
248.7,0,25
248.8,0,25
248.9,0,25
249,0,25
249.1,0,25
249.2,0,25
249.3,0,25
249.4,0,24
249.5,0,24
249.6,0,24
249.7,0,24
249.8,0,24
249.9,0,24
250,0,24
250.1,0,24
250.2,0,12
250.3,0,12
250.4,0,24
250.5,0,24
250.6,0,24
250.7,0,24
250.8,0,24
250.9,0,24
251,0,24
251.1,0,24
251.2,0,24
251.3,0,24
251.4,0,24
251.5,0,7
251.6,0,7
251.7,0,7
251.8,0,7
251.9,0,7
252,0,7
252.1,0,12
252.2,0,12
252.3,0,24
252.4,0,24
252.5,0,24
252.6,0,24
252.7,0,24
252.8,0,24
252.9,0,24
253,0,24
253.1,0,24
253.2,0,24
253.3,0,24
253.4,0,24
253.5,0,24
253.6,0,24
253.7,0,24
253.8,0,24
253.9,0,24
254,0,24
254.1,0,24
254.2,0,24
254.3,0,24
254.4,0,24
254.5,0,24
254.6,0,24
254.7,0,24
254.8,0,24
254.9,0,24
255,0,23
255.1,0,23
255.2,0,23
255.3,0,23
255.4,0,23
255.5,0,23
255.6,0,23
255.7,0,23
255.8,0,23
255.9,0,23
256,0,23
256.1,0,23
256.2,0,23
256.3,0,23
256.4,0,23
256.5,0,23
256.6,0,23
256.7,0,23
256.8,0,23
256.9,0,23
257,0,22
257.1,0,22
257.2,0,22
257.3,0,22
257.4,0,11
257.5,0,11
257.6,0,11
257.7,0,11
257.8,0,23
257.9,0,23
258,0,23
258.1,0,23
258.2,0,23
258.3,0,23
258.4,0,23
258.5,0,23
258.6,0,23
258.7,0,23
258.8,0,22
258.9,0,22
259,0,22
259.1,0,22
259.2,0,23
259.3,0,23
259.4,0,22
259.5,0,22
259.6,0,22
259.7,0,22
259.8,0,23
259.9,0,23
260,0,22
260.1,0,22
260.2,0,22
260.3,0,22
260.4,0,22
260.5,0,22
260.6,0,22
260.7,0,22
260.8,0,22
260.9,0,22
261,0,22
261.1,0,22
261.2,0,22
261.3,0,22
261.4,0,22
261.5,0,22
261.6,0,22
261.7,0,11
261.8,0,11
261.9,0,11
262,0,22
262.1,0,22
262.2,0,22
262.3,0,22
262.4,0,22
262.5,0,22
262.6,0,22
262.7,0,22
262.8,0,22
262.9,0,10
263,0,10
263.1,0,22
263.2,0,22
263.3,0,22
263.4,0,22
263.5,0,22
263.6,0,22
263.7,0,22
263.8,0,22
263.9,0,22
264,0,21
264.1,0,21
264.2,0,21
264.3,0,22
264.4,0,22
264.5,0,22
264.6,0,22
264.7,0,22
264.8,0,22
264.9,0,22
265,0,22
265.1,0,22
265.2,0,21
265.3,0,21
265.4,0,21
265.5,0,21
265.6,0,21
265.7,0,21
265.8,0,21
265.9,0,21
266,0,21
266.1,0,21
266.2,0,21
266.3,0,21
266.4,0,21
266.5,0,21
266.6,0,21
266.7,0,21
266.8,0,21
266.9,0,21
267,120,21
267.1,120,21
267.2,120,21
267.3,120,21
267.4,120,21
267.5,120,21
267.6,120,21
267.7,120,21
267.8,120,21
267.9,120,21
268,2040,21
268.1,2040,21
268.2,2040,22
268.3,2040,22
268.4,2040,22
268.5,2040,24
268.6,2040,24
268.7,2040,26
268.8,2040,26
268.9,3960,27
269,3960,27
269.1,3960,27
269.2,3960,29
269.3,3960,29
269.4,3960,31
269.5,3960,31
269.6,3960,31
269.7,3960,33
269.8,3960,33
269.9,3960,33
270,4800,35
270.1,4800,36
270.2,4800,36
270.3,4800,36
270.4,4800,36
270.5,4800,36
270.6,4800,36
270.7,4800,36
270.8,4800,36
270.9,4800,36
271,120,35
271.1,120,35
271.2,120,35
271.3,120,35
271.4,120,35
271.5,120,35
271.6,120,35
271.7,120,35
271.8,120,17
271.9,240,17
272,240,35
272.1,240,35
272.2,240,35
272.3,240,17
272.4,240,17
272.5,240,17
272.6,240,35
272.7,240,35
272.8,240,35
272.9,240,35
273,0,35
273.1,0,34
273.2,0,34
273.3,0,34
273.4,0,34
273.5,0,34
273.6,0,34
273.7,0,34
273.8,0,34
273.9,0,17
274,0,34
274.1,0,34
274.2,0,34
274.3,0,34
274.4,0,34
274.5,0,34
274.6,0,34
274.7,0,34
274.8,0,33
274.9,0,33
275,0,33
275.1,0,33
275.2,0,34
275.3,0,34
275.4,0,34
275.5,0,34
275.6,0,34
275.7,0,34
275.8,0,34
275.9,0,34
276,0,34
276.1,0,33
276.2,0,33
276.3,0,33
276.4,0,33
276.5,0,33
276.6,0,33
276.7,0,33
276.8,0,33
276.9,0,33
277,0,33
277.1,0,32
277.2,0,32
277.3,0,33
277.4,0,33
277.5,0,33
277.6,0,33
277.7,0,33
277.8,0,33
277.9,0,33
278,0,33
278.1,0,33
278.2,0,33
278.3,0,33
278.4,0,32
278.5,0,32
278.6,0,32
278.7,0,32
278.8,0,32
278.9,0,32
279,0,32
279.1,0,32
279.2,0,32
279.3,0,32
279.4,0,32
279.5,0,32
279.6,0,32
279.7,0,32
279.8,0,32
279.9,0,32
280,0,32
280.1,0,32
280.2,0,32
280.3,0,32
280.4,0,32
280.5,0,32
280.6,0,32
280.7,0,32
280.8,0,32
280.9,0,32
281,0,32
281.1,0,32
281.2,0,32
281.3,0,31
281.4,0,31
281.5,0,32
281.6,0,32
281.7,0,32
281.8,0,32
281.9,0,31
282,0,31
282.1,0,31
282.2,0,31
282.3,0,31
282.4,0,31
282.5,0,31
282.6,0,31
282.7,0,31
282.8,0,31
282.9,0,31
283,0,31
283.1,0,31
283.2,0,31
283.3,0,31
283.4,0,31
283.5,0,31
283.6,0,31
283.7,0,31
283.8,0,31
283.9,0,30
284,0,30
284.1,0,31
284.2,0,31
284.3,0,31
284.4,0,31
284.5,0,31
284.6,0,15
284.7,0,31
284.8,0,31
284.9,0,31
285,0,30
285.1,0,30
285.2,0,30
285.3,0,30
285.4,0,30
285.5,0,30
285.6,0,30
285.7,0,30
285.8,0,30
285.9,0,30
286,0,30
286.1,0,30
286.2,0,30
286.3,0,30
286.4,0,30
286.5,0,30
286.6,0,30
286.7,0,29
286.8,0,29
286.9,0,29
287,0,29
287.1,0,29
287.2,0,29
287.3,0,29
287.4,0,29
287.5,0,29
287.6,0,29
287.7,0,14
287.8,0,14
287.9,0,29
288,0,29
288.1,0,29
288.2,0,28
288.3,0,28
288.4,0,29
288.5,0,29
288.6,0,29
288.7,0,29
288.8,0,29
288.9,0,29
289,0,29
289.1,0,29
289.2,0,29
289.3,0,29
289.4,0,28
289.5,0,28
289.6,0,29
289.7,0,29
289.8,0,29
289.9,0,29
290,0,29
290.1,0,29
290.2,0,29
290.3,0,29
290.4,0,29
290.5,0,29
290.6,0,29
290.7,0,28
290.8,0,28
290.9,0,29
291,0,29
291.1,0,28
291.2,0,28
291.3,0,28
291.4,0,28
291.5,0,28
291.6,0,28
291.7,0,28
291.8,0,27
291.9,0,27
292,0,27
292.1,0,28
292.2,0,28
292.3,0,28
292.4,0,28
292.5,0,28
292.6,0,28
292.7,0,28
292.8,0,28
292.9,0,28
293,0,28
293.1,0,28
293.2,0,28
293.3,0,28
293.4,0,28
293.5,0,28
293.6,0,28
293.7,0,28
293.8,0,28
293.9,0,28
294,0,28
294.1,0,28
294.2,0,28
294.3,0,28
294.4,0,28
294.5,0,28
294.6,0,28
294.7,0,27
294.8,0,27
294.9,0,27
295,0,27
295.1,0,27
295.2,0,27
295.3,0,27
295.4,0,27
295.5,0,27
295.6,0,27
295.7,0,27
295.8,0,27
295.9,0,27
296,0,27
296.1,0,27
296.2,0,27
296.3,0,27
296.4,0,27
296.5,0,27
296.6,0,27
296.7,0,27
296.8,0,27
296.9,0,27
297,0,27
297.1,0,27
297.2,0,27
297.3,0,27
297.4,0,13
297.5,0,13
297.6,0,27
297.7,0,27
297.8,0,27
297.9,0,27
298,0,27
298.1,0,27
298.2,0,27
298.3,0,27
298.4,0,27
298.5,0,27
298.6,0,27
298.7,0,27
298.8,0,27
298.9,0,27
299,0,27
299.1,0,27
299.2,0,27
299.3,0,27
299.4,0,27
299.5,0,27
299.6,0,27
299.7,0,27
299.8,0,21
299.9,0,21
300,0,21
300.1,0,21
300.2,0,21
300.3,0,21
300.4,0,21
300.5,0,21
300.6,0,21
300.7,0,21
300.8,0,21
300.9,0,21
301,0,21
301.1,0,21
301.2,0,21
301.3,0,21
301.4,0,21
301.5,0,21
301.6,0,21
301.7,0,21
301.8,0,20
301.9,0,20
302,0,20
302.1,0,20
302.2,0,20
302.3,0,20
302.4,0,20
302.5,0,20
302.6,0,20
302.7,0,20
302.8,0,20
302.9,0,20
303,0,20
303.1,0,20
303.2,0,20
303.3,0,20
303.4,0,20
303.5,0,20
303.6,0,20
303.7,0,20
303.8,0,20
303.9,0,20
304,0,20
304.1,0,20
304.2,0,20
304.3,0,21
304.4,0,21
304.5,0,21
304.6,0,21
304.7,0,21
304.8,0,21
304.9,0,21
305,0,21
305.1,0,21
305.2,0,21
305.3,0,21
305.4,0,21
305.5,0,21
305.6,0,20
305.7,0,20
305.8,0,20
305.9,0,20
306,0,20
306.1,0,20
306.2,0,20
306.3,0,20
306.4,0,20
306.5,0,20
306.6,0,20
306.7,0,20
306.8,0,20
306.9,0,20
307,0,20
307.1,0,19
307.2,0,19
307.3,0,19
307.4,0,19
307.5,0,19
307.6,0,19
307.7,0,19
307.8,0,19
307.9,0,19
308,0,19
308.1,0,19
308.2,0,19
308.3,0,19
308.4,0,19
308.5,0,19
308.6,0,19
308.7,0,19
308.8,0,19
308.9,0,19
309,0,19
309.1,0,19
309.2,0,19
309.3,0,19
309.4,0,19
309.5,0,19
309.6,0,18
309.7,0,18
309.8,0,18
309.9,0,18
310,0,18
310.1,0,18
310.2,0,18
310.3,0,18
310.4,0,18
310.5,0,18
310.6,0,18
310.7,0,18
310.8,0,18
310.9,0,18
311,0,17
311.1,0,17
311.2,0,17
311.3,0,17
311.4,0,17
311.5,0,17
311.6,0,17
311.7,0,17
311.8,0,17
311.9,0,17
312,0,17
312.1,0,17
312.2,0,17
312.3,0,17
312.4,0,17
312.5,0,17
312.6,0,17
312.7,0,17
312.8,0,17
312.9,0,17
313,0,17
313.1,0,17
313.2,0,17
313.3,0,17
313.4,0,17
313.5,0,17
313.6,0,17
313.7,0,17
313.8,0,17
313.9,0,17
314,0,16
314.1,0,16
314.2,0,16
314.3,0,16
314.4,0,16
314.5,0,16
314.6,0,16
314.7,0,16
314.8,0,16
314.9,0,16
315,0,16
315.1,0,16
315.2,0,16
315.3,0,16
315.4,0,16
315.5,0,16
315.6,0,16
315.7,0,16
315.8,0,16
315.9,0,16
316,0,16
316.1,0,16
316.2,0,16
316.3,0,16
316.4,0,16
316.5,0,16
316.6,0,16
316.7,0,16
316.8,0,16
316.9,0,16
317,0,16
317.1,0,16
317.2,0,16
317.3,0,16
317.4,0,16
317.5,0,16
317.6,0,16
317.7,0,16
317.8,0,16
317.9,0,16
318,0,16
318.1,0,16
318.2,0,16
318.3,0,16
318.4,0,16
318.5,0,16
318.6,0,16
318.7,0,16
318.8,0,16
318.9,0,15
319,0,15
319.1,0,15
319.2,0,16
319.3,0,16
319.4,0,16
319.5,0,16
319.6,0,16
319.7,0,15
319.8,0,15
319.9,0,15
320,0,15
320.1,0,15
320.2,0,15
320.3,0,15
320.4,0,15
320.5,0,15
320.6,0,15
320.7,0,15
320.8,0,15
320.9,0,15
321,0,15
321.1,0,15
321.2,0,15
321.3,0,15
321.4,0,15
321.5,0,15
321.6,0,15
321.7,0,15
321.8,0,15
321.9,0,15
322,0,15
322.1,0,15
322.2,0,15
322.3,0,15
322.4,0,15
322.5,0,15
322.6,0,15
322.7,0,15
322.8,0,15
322.9,0,15
323,0,15
323.1,0,15
323.2,0,15
323.3,0,15
323.4,0,15
323.5,0,15
323.6,0,15
323.7,0,15
323.8,0,15
323.9,840,15
324,840,15
324.1,840,15
324.2,840,15
324.3,840,15
324.4,840,15
324.5,840,15
324.6,840,15
324.7,840,16
324.8,2880,16
324.9,2880,16
325,2880,19
325.1,2880,19
325.2,2880,19
325.3,2880,21
325.4,2880,21
325.5,2880,21
325.6,2880,23
325.7,2880,23
325.8,2880,23
325.9,4080,26
326,4080,26
326.1,4080,28
326.2,4080,28
326.3,4080,29
326.4,4080,29
326.5,4080,31
326.6,4080,31
326.7,4080,32
326.8,2880,32
326.9,2880,31
327,2880,31
327.1,2880,31
327.2,2880,31
327.3,2880,32
327.4,2880,32
327.5,2880,31
327.6,2880,31
327.7,2880,31
327.8,480,31
327.9,480,31
328,480,31
328.1,480,31
328.2,480,31
328.3,480,31
328.4,480,31
328.5,480,31
328.6,480,31
328.7,480,31
328.8,0,31
328.9,0,31
329,0,31
329.1,0,31
329.2,0,31
329.3,0,31
329.4,0,31
329.5,0,31
329.6,0,31
329.7,0,31
329.8,0,31
329.9,0,31
330,0,30
330.1,0,30
330.2,0,31
330.3,0,31
330.4,0,31
330.5,0,30
330.6,0,30
330.7,0,30
330.8,0,30
330.9,0,30
331,0,30
331.1,0,30
331.2,0,30
331.3,0,30
331.4,0,30
331.5,0,30
331.6,0,30
331.7,0,30
331.8,0,30
331.9,0,30
332,0,30
332.1,0,30
332.2,0,30
332.3,0,30
332.4,0,30
332.5,0,30
332.6,0,30
332.7,0,30
332.8,0,30
332.9,0,30
333,0,30
333.1,0,30
333.2,0,30
333.3,0,29
333.4,0,29
333.5,0,29
333.6,0,29
333.7,0,29
333.8,0,29
333.9,0,29
334,0,29
334.1,0,29
334.2,0,29
334.3,0,29
334.4,0,29
334.5,0,14
334.6,0,14
334.7,0,14
334.8,0,29
334.9,0,29
335,0,29
335.1,0,29
335.2,0,29
335.3,0,29
335.4,0,29
335.5,0,14
335.6,0,14
335.7,0,29
335.8,0,29
335.9,0,29
336,0,28
336.1,0,28
336.2,0,28
336.3,0,28
336.4,0,28
336.5,0,28
336.6,0,28
336.7,0,28
336.8,0,14
336.9,0,14
337,0,14
337.1,0,14
337.2,0,13
337.3,0,13
337.4,0,13
337.5,0,13
337.6,0,13
337.7,0,13
337.8,0,13
337.9,0,27
338,0,27
338.1,0,27
338.2,0,27
338.3,0,27
338.4,0,28
338.5,0,28
338.6,0,28
338.7,0,27
338.8,0,27
338.9,0,27
339,0,27
339.1,0,27
339.2,0,27
339.3,0,27
339.4,0,27
339.5,0,27
339.6,0,27
339.7,0,27
339.8,0,27
339.9,0,27
340,0,27
340.1,0,27
340.2,0,27
340.3,0,27
340.4,0,27
340.5,0,27
340.6,0,27
340.7,0,27
340.8,0,27
340.9,0,27
341,0,27
341.1,0,26
341.2,0,26
341.3,0,25
341.4,0,25
341.5,0,25
341.6,0,25
341.7,0,25
341.8,0,13
341.9,0,13
342,0,26
342.1,0,26
342.2,0,26
342.3,0,26
342.4,0,26
342.5,0,26
342.6,0,26
342.7,0,26
342.8,0,26
342.9,0,26
343,0,26
343.1,0,26
343.2,0,26
343.3,0,26
343.4,0,26
343.5,0,26
343.6,0,26
343.7,0,26
343.8,0,12
343.9,0,12
344,0,25
344.1,0,25
344.2,0,25
344.3,0,25
344.4,0,25
344.5,0,25
344.6,0,25
344.7,0,25
344.8,0,25
344.9,0,25
345,0,25
345.1,0,25
345.2,0,25
345.3,0,25
345.4,0,25
345.5,0,25
345.6,0,25
345.7,0,25
345.8,0,25
345.9,0,25
346,0,25
346.1,0,25
346.2,0,25
346.3,0,25
346.4,0,25
346.5,0,25
346.6,0,25
346.7,0,25
346.8,0,25
346.9,0,25
347,0,25
347.1,0,25
347.2,0,24
347.3,0,24
347.4,0,25
347.5,0,25
347.6,0,24
347.7,0,24
347.8,0,24
347.9,0,24
348,0,24
348.1,0,24
348.2,0,24
348.3,0,24
348.4,0,24
348.5,0,24
348.6,0,24
348.7,0,24
348.8,0,24
348.9,0,24
349,0,24
349.1,0,24
349.2,0,24
349.3,0,24
349.4,0,24
349.5,0,24
349.6,0,24
349.7,0,24
349.8,0,24
349.9,0,24
350,0,24
350.1,0,24
350.2,0,24
350.3,0,24
350.4,0,23
350.5,0,23
350.6,0,23
350.7,0,23
350.8,0,23
350.9,0,23
351,0,23
351.1,0,23
351.2,0,23
351.3,0,23
351.4,0,23
351.5,0,23
351.6,0,23
351.7,0,23
351.8,0,23
351.9,0,23
352,0,11
352.1,0,11
352.2,0,11
352.3,0,23
352.4,0,23
352.5,0,23
352.6,0,23
352.7,0,23
352.8,0,23
352.9,0,23
353,0,23
353.1,0,22
353.2,0,22
353.3,0,22
353.4,0,22
353.5,0,22
353.6,0,22
353.7,0,22
353.8,0,22
353.9,0,22
354,0,22
354.1,0,22
354.2,0,22
354.3,0,22
354.4,0,22
354.5,0,22
354.6,0,22
354.7,0,22
354.8,0,22
354.9,0,22
355,0,22
355.1,0,22
355.2,0,22
355.3,0,22
355.4,0,22
355.5,0,22
355.6,0,22
355.7,720,22
